username,hashtags,retweets,url,punctuations,sentence_length,emoji,label
a2ba5886d63e9f9f9a41f652b83efb01,5,0,2,5.88,9.56,0,bot
bdaee53e09aa1dab18c891e619f44ba0,0,0,3,5.64,9.78,0,bot
5bf74f671622bf63ce9485b9dabe3ba7,1,0,3,6.09,9.91,0,bot
7b7589bb716deabaa1e05ded9c6016e,4,0,35,5.06,10.27,82,bot
8a1716681aaf31fc536c35f00ed14e9c,1,0,21,5.09,12.48,99,bot
b6efa6a173e36ade60f46a30885c4aaa,3,1,28,5.81,10.71,114,bot
cedbe2f7220563c882567657faef8dc5,2,0,37,5.32,10.4,95,bot
62e9aefaabcb6970c08bc0824c85cd1b,2,0,12,5.58,13.0,118,bot
345eb41545516a1874837e84fa864d2a,0,0,44,4.98,12.31,4,bot
d7daac524f9cd60f0e075cb7aef9bd05,1,0,46,4.69,12.46,5,bot
65fa41745f269b9a3dad49c2b24d0c10,0,0,37,4.52,13.13,6,bot
bfc48e923980eedfda9d0c5e84efba4c,0,0,48,4.72,12.87,4,bot
ad15066c856177cb59522929803c84a0,0,0,38,4.38,11.6,3,bot
2193d97bed8ca1346732b9b3750694fe,0,0,53,4.67,12.7,3,bot
e9d0b897b74ab7f4d3ca6fc797fe87c0,0,0,48,4.75,12.18,1,bot
e99ee5a8f2024b5b23d70d05b0a8a0d5,0,0,48,4.97,12.33,5,bot
81678d45369d009eb40610d844872e67,0,0,50,5.13,12.59,3,bot
3da8ddbb0dfff4b2956e9c6478340647,0,0,44,4.74,12.85,3,bot
556974292581ba33100a3c1535a56d23,100,0,0,10.47,15.0,23,bot
163f67577887a9279476c475750a77d1,100,0,0,10.27,14.98,24,bot
dbc570f041c04b9fdf2c3ce213b2078,104,0,3,10.52,15.22,31,bot
20623ee32c9ec25ac0844632dc154173,106,0,9,10.76,15.06,32,bot
b252e6d864c48473a83bc85bc946ddbc,104,0,28,12.31,14.68,55,bot
68bddd00e9faa23e2389a9181154f93e,102,0,33,12.09,15.05,25,bot
a344521b0a0004b0e8d75f5696139470,102,0,100,16.02,16.06,23,bot
59e4e9c891d504d556a4613ed95efdc6,101,0,100,15.95,16.11,30,bot
6314e790abce62b1873dd2afabb774f9,100,0,100,16.24,15.97,28,bot
2342062bee91999b81c48df81b29c165,104,0,100,16.03,15.92,15,bot
10461bbecc2989534d91bdc21604db78,100,0,100,9.08,5.32,0,bot
f6e47911faefdd8dabef9d96612a891e,100,0,100,9.08,5.3,0,bot
be3f0b47c29b7cf7e1ba6042969f78ec,100,0,100,9.2,5.33,0,bot
681878e3b0cbc0ff534f56c05851dd74,100,0,100,9.1,5.23,0,bot
dd15ebc560747df8b61e9d2b92a83d22,100,0,100,9.24,5.5,0,bot
82978fe0809a901d148b2d16dbc68f94,100,0,100,8.78,5.2,0,bot
526c7140ac409abc1ac62ceb0c1d4fd1,100,0,100,9.13,5.14,0,bot
e9dd1ddcb22678c08139ff48f9eb957b,100,0,100,9.2,5.47,0,bot
9c2efbd5ea4b1a494cb8bb77b45ae083,100,0,100,9.01,5.34,0,bot
c671a22c79f3609a52848dc19b109057,100,0,100,9.1,5.32,0,bot
7249706366a78481798a164b144dfb62,14,0,0,4.09,8.41,0,bot
e13d071ea9da2fbdf7e993ac33fb57eb,0,0,0,3.63,9.39,0,bot
8ff0741e3966e59290a697aa07335d62,0,0,0,3.39,9.72,0,bot
3b1de23fcf00dcb169dc1d55d2c60b75,0,0,0,3.48,7.77,0,bot
3627d1a004fb9867aa8f4603669db9a8,0,0,0,3.39,8.44,0,bot
c4b3c27b156ad6f4b99718620bb42a8e,0,0,91,9.37,9.4,0,bot
2adc5fb0f51b24b61b2a86f353170d22,0,0,0,4.15,19.98,0,bot
45f1b9a5872e2a430560d4dbffe184a4,0,0,0,4.98,23.11,0,bot
d33a8d5be1bef6fae5555fcd14b42329,0,0,0,4.46,21.68,0,bot
d3c6b9c206854f678fe58c15d5ea0d5b,0,0,0,4.23,21.34,0,bot
cd5f22ee74aa3ac9f489bc20fbbc746,0,0,0,4.03,19.92,0,bot
8d0b6315e86f260074749ab0adae422e,0,0,0,4.61,23.07,0,bot
72280fdcfb13cca8b9af955061c20109,0,0,0,4.45,22.1,0,bot
1a5b808546838869bc39cebdbad951e3,0,0,0,4.51,21.29,0,bot
ac7c43b7fda593713724c838a3642a75,0,0,0,3.92,19.74,0,bot
1d2db71902940a762ce3a2a6e2c06d91,0,0,0,4.81,22.19,0,bot
a702085ebd70bdc16c7a8e338f60c613,0,0,65,5.71,10.87,0,bot
922bb2a30bbc7de829beecd5e59ab477,6,0,0,3.35,10.23,2,bot
f3fe4cde9434f6f34fd5cc22dd80e271,0,0,77,6.37,11.29,0,bot
79dea87752a4fa5d55e01606924d23b3,0,0,55,5.08,11.66,0,bot
bbac40e0baf616e77180d445fe5ac1cb,0,0,50,4.88,13.04,2,bot
a47dd96330a9d82cac33b20bc0319366,0,0,45,4.73,13.25,5,bot
2f5e55e4cfba4d164db35f971d010870,0,0,42,4.66,12.96,4,bot
1f79c7bfd7d951f01f3605784e8d2f2a,0,0,39,4.42,13.27,0,bot
a1b052b2cbde2364dc93c4b0014e26d8,0,0,57,4.98,12.06,9,bot
94601f94afe01093741ca4f57bae2e1c,1,0,35,4.31,13.46,7,bot
3d96279cddfdc5c69c9298562161f3a3,0,0,49,4.83,12.49,2,bot
9d3e4ce01ce8edaf44f740b7ac03772e,0,0,44,4.74,12.92,4,bot
149f369fa6dd7829c22ebc301755fc28,0,0,43,4.48,13.06,3,bot
3a322e68dfbe6008e7550626fd32b001,0,0,100,5.89,6.03,0,bot
f461b7cc4aebb6a20ad2d2c2674a00bf,0,0,100,6.03,6.1,0,bot
7f986f0d31939520216fcb6d4a7d65d0,0,0,100,5.9,6.14,0,bot
50d971785b3ffdbedb6a4e30960c9cf2,1,0,126,7.79,7.26,0,bot
11fbf0a09b07b08af7bccbbd70f6c167,0,0,130,8.06,7.73,1,bot
cfb69a564c43e0fb9e9429f8e7ccf70f,0,0,131,8.12,7.97,4,bot
e983afa97b992abafc8a18502d1374b2,0,0,134,8.32,7.4,1,bot
4c2350214c9d07d2067ee4a3e7255a25,0,0,134,8.39,7.91,5,bot
d7210e385aa311d2e48bd71b80c37044,0,0,136,8.49,7.88,2,bot
f2f9d0fd657ec49f1ecc72c174295e82,1,0,132,8.28,7.2,5,bot
e171280dc7c5a92bc41f0bad7adae571,119,34,66,9.84,15.96,32,human
eb6e4337b28817c33a9dba490752039c,136,28,82,10.71,15.32,23,human
3633b900db9a089db0d33ae7234b389f,188,33,67,11.15,16.06,35,human
79437f4c77cb738e3c3b4d53e1328211,155,23,67,9.63,15.08,28,human
36d9ea5814a050acac5b6bb06f8a1cad,204,44,78,10.98,14.98,41,human
bad974fe1675616d6092d1e2af584f65,148,42,103,12.15,15.07,31,human
4b515e6e12bb528cbd8863f6e6439744,197,30,98,10.97,13.74,26,human
2a84b614295199f412992858a33ff09d,198,32,81,10.55,14.98,38,human
4328c0ea38a101d7e4ad7817f30a86c2,169,34,73,10.76,16.53,36,human
44f86934999f911d9da12004894d55f0,140,38,77,10.44,16.89,33,human
f20853d5bc752d2a836e88b00bafb209,3,43,39,4.69,7.55,54,human
bc7758a3457daf9a7ec5735a87ec584e,2,57,49,5.73,10.01,46,human
8afd112268fd0c227e114f2ccda4b8ad,1,7,7,2.86,5.78,44,human
24aaba0a9cfe3000951bf721a580d64,4,59,45,6.0,10.73,43,human
70b971422824c07f22a39ea647575e5d,3,71,49,6.33,12.17,57,human
54c595b8506c4932b7ea911b43a8a4e2,2,61,52,6.18,9.78,58,human
39610acdf9329f5271bbc1bf5fee467b,2,58,50,5.97,10.26,65,human
1b910e2d5d76b1af98ec0d5fcb0d97b5,7,64,46,5.67,10.99,62,human
73ae3d90ae689c82a2f3ee4515f048a0,3,77,56,7.71,11.33,149,human
d411991021225dbc0bea6a48afc3d676,10,82,56,7.93,13.5,135,human
e043e3849aa602454a5e72a1080d20af,3,21,66,7.16,15.34,82,human
760c5967f0cf30de27134435d018fade,7,20,58,7.69,19.68,71,human
f306cfcb9442cdfe0497dfda42187a4e,1,21,62,6.35,17.53,71,human
b18e101cba5d1ce24c4e0f41cbc34469,1,20,53,6.46,19.17,64,human
470da08f520d7b2a342c66232a1f3224,13,15,63,7.68,20.06,82,human
cf8de16ca04be99cdd721fb650214050,8,12,57,6.99,19.86,99,human
b26b16949bdb7bf3cd1b5f2b12d71ab,2,13,57,7.47,25.51,82,human
ea1e3ac153b449b43789f165560a245d,11,13,55,7.25,23.6,78,human
27d4b7c12e670a6e87d9d13a104974be,6,13,62,7.51,23.43,71,human
e309cd42041a82eddde6797896b8f97c,10,18,52,7.21,21.0,99,human
5a9e31c5415a6a5624cbafd59e72ab0b,22,37,67,7.27,12.88,23,human
ae5956bd7e744601958008c9514cf1d6,17,18,99,8.18,11.73,25,human
b06c38cd4da6f9eb30b4a1b02e3914d9,7,25,101,8.79,12.87,34,human
c3bce3ab9a96701aacf702b43e3c0814,17,26,105,8.6,12.49,24,human
1dc84e5ff58d2dd3e5aee0503b1dc3b3,4,29,98,9.07,13.43,32,human
42ab7da3c614b4d7a36b3ba63a0636fd,8,27,101,8.53,12.55,31,human
3a96ca7fccaad3779f95942171a2a62b,4,29,102,8.76,13.07,22,human
cf1b61b73893abd9c7ac90fb47d6b31,10,21,110,8.92,13.3,25,human
9c13af072358972e14c58bd7d559a382,5,13,107,8.66,13.41,17,human
e3f2345cdfce39ce10dd30633e5baf3b,18,19,118,8.96,13.38,23,human
1ddf2aee3e2bc8015fa775beee3cfa0b,17,45,56,7.51,12.88,142,human
3b2e80924a294ffc4169469222b930e8,18,49,44,7.05,15.86,105,human
46c983a8f3702a3eddeea7aed54d43be,14,46,44,7.56,13.11,208,human
d10290d79dfd24da70a5019838f12bc1,13,35,39,6.25,15.91,112,human
287e30e168752b6996ac30068adb4289,7,21,20,4.37,20.41,69,human
dae9e4b8905a36be56d218b75c6106c9,7,40,34,6.04,14.74,127,human
a158c2a91e601e9897a40cb0202c168d,4,31,50,6.44,11.96,124,human
700e5556cee253cc1768a9fcb566f0c6,9,31,43,5.67,13.25,126,human
2e7efa214589fdff881cc7f220dabd85,10,32,40,5.57,11.97,104,human
9de400f12831d7491ea52bcaa6588b9f,5,23,33,5.48,13.16,160,human
65da6a70fe50ef5895a4a3f042187ea7,14,49,30,6.41,13.5,35,human
ba1c7fe314475d57bb55b80e4370ff04,22,52,49,7.34,14.19,63,human
a5060981bab811e28da97e7b7f741126,14,55,35,6.69,15.19,59,human
54e57de46f4a95d3b6500bbd466f0a2d,8,33,24,5.12,11.63,39,human
f50d861b12852894c7cae95fd6e34467,3,26,16,4.88,10.87,66,human
e4193af3ea5f825b2abb277a2cb5e89b,3,41,24,5.91,13.48,104,human
706c8fa0226a09a65211eb64e842c51a,17,47,36,5.84,12.14,60,human
be61bc16918dc37a92cdf795dc7f9c99,10,38,24,5.13,10.42,71,human
42931e299bd321c46f936a7f3ca1dcc,12,54,39,6.32,12.56,71,human
8eca6d3a38c08b6e0e185962ee69a88b,7,28,25,5.19,12.29,71,human
cb8e4bafb6b49e186bb26b4fad8ad4a,12,22,61,6.53,12.34,39,human
80288cbdcf784366d8eeb92643ada8c6,9,27,48,6.74,13.81,39,human
54a0acd8643ecdefcc0f7f119a3c2aec,5,20,34,7.16,16.34,19,human
ddfa6f310875bd435188d8559fb5dc6,27,18,39,6.13,14.37,48,human
21d2c6eda071e33171efd0d024c9a4cb,40,27,49,6.57,13.35,32,human
408fad854316809ea17c3dca10025059,24,24,48,6.26,13.96,45,human
3df2674d6462676c369dadb519d90c1a,11,19,40,6.62,15.76,34,human
55ffb4487d2feb66c6124632eeb67047,15,21,36,7.06,17.09,44,human
57725360d653b34d7f55e614e581e4dc,10,20,49,6.2,15.31,52,human
5680a0d6a7f5eb9db69ecc6497a30148,30,20,42,6.84,17.61,51,human
80bfcddfb3440da49addc663e4a190f6,8,3,59,5.94,11.14,10,human
21e0928b3e6a0d0ef2c4bc9f128558ed,20,9,62,6.68,12.64,6,human
d9ae4d071d98c45581484165d1a9c91e,15,3,76,6.69,11.51,21,human
14ae61b220ecacc87ef51c120e64c55a,9,2,93,7.4,10.46,19,human
939259de4a5ee8b6265158fc1087743e,2,0,93,6.8,8.79,3,human
b95a723feedecfdb48257f3dcde57f41,4,2,79,6.46,8.74,5,human
515054cb653cbace334bb9fc397abd02,0,0,89,6.66,8.4,7,human
ddaae86a1f24d8a1a567bfa7020b735a,0,0,88,6.32,8.13,1,human
31ee4e7b225a17a393b9de4fdbd4963f,0,0,93,6.4,7.03,7,human
116a6933f663af6d085b178465b6c2a8,1,1,92,6.56,8.15,0,human
7a949afbb3ad6f2dff3a8919cf256720,42,23,14,6.16,12.64,9,human
49e6516883fe1db60d1baf4d87dad124,23,9,30,5.75,10.6,13,human
fcc85ce6066a13e523d5ef1549adfa2c,79,16,40,6.96,9.84,16,human
5f6e409c324a0f0cd6db0ee6e2d561e0,58,18,49,7.03,11.53,9,human
141fd2276638f26d665196230c461b63,107,41,49,9.62,12.93,19,human
1afb1ae2f839cbcc8a5d409c22cc6304,100,29,49,8.46,12.06,12,human
71bdfb5325ed74bd706b8057a6ef9f86,75,40,37,8.57,13.58,14,human
435181bdf1a97e02320573b0a7ba4138,68,30,48,7.29,11.37,21,human
c338b1ee381bcfd868b5680b6d24e4e9,70,17,46,6.9,12.17,6,human
11713c211878590303eb8e1e3edc2990,83,17,68,8.72,11.34,16,human
55db175bc7dc1f13a45220d89b9f54dc,18,77,47,8.17,15.95,24,human
272ef343f51b4c5ca1d468f32a41af3,37,76,51,8.08,13.51,31,human
6a1f25d3aae7e46411277098bef085b9,20,74,59,8.33,14.44,58,human
5c1325025838b9b40fe94b61f6816cab,28,73,76,9.53,13.31,50,human
1d727d0d4a82be98298efb9d9978207,22,65,76,9.47,13.4,38,human
67c2ebb82f4221f4094510e9c16cf202,22,70,75,9.05,12.41,36,human
3e43a12ec175f9bc61daedf9966040ec,35,76,76,9.78,13.87,43,human
1f8f8d0a8b9d43c292a1a6153f5db62e,26,68,80,9.63,13.49,44,human
7decefc54be4763b63f911dc356f17a,21,70,67,8.72,12.79,38,human
16ed4386be97725abb8e229f76edc9b5,14,83,80,9.57,12.34,35,human
99beef68a2630791b2f2dfbfa984e2c8,50,19,29,4.84,13.4,63,human
632a0a499b8f16fe17f3f4c1ce13d847,28,8,33,4.18,12.33,34,human
4a4ab85391ace74f27ae6bc9fab5e303,35,13,28,4.82,14.57,59,human
5abe85b0b54b9f2c8a43f9716a0dd444,19,11,24,3.89,13.62,53,human
5d94e85472ffd9a622354ba685b98fde,34,21,26,4.47,11.21,70,human
1080806c154524b19866bcf61a5acb36,45,34,29,5.19,11.13,70,human
4d44b4e0675e1ae2b529007d978cc9ca,35,19,24,4.28,12.87,61,human
63df3a4327980e73e2fbc9f73c0c59dd,22,12,18,4.05,10.8,125,human
851cd695632a1cb5194b0820b95fbd08,20,17,17,4.78,10.16,235,human
b4d33992621b6eaf828d4d633619c283,20,15,18,3.57,11.54,72,human
24c91041100f4e4f8f2cecc920bae756,75,5,38,8.48,12.88,11,human
fba9b30b06a68315ff466d156abf4905,79,4,31,7.8,11.98,6,human
ee7d1c42d9cc4ef6a49aa76f11c62430,63,11,31,7.68,13.09,4,human
2a9846d038eb51776fb673d595f4ae90,49,7,41,7.93,11.64,4,human
12e979a1c738ce758d00c8cc2f859a74,42,18,32,6.51,10.65,8,human
e3b3e16dc3d45c392d427db914d8aca8,37,17,35,6.97,12.58,13,human
e711aa973ad3842cc4ae1af542f6c3ae,57,11,42,8.17,12.97,9,human
363099adb6467116b2499a9397f1c86d,56,8,29,7.27,14.66,4,human
664aa4dbccf22e82675a7c0b80dd1424,62,2,28,6.8,13.58,1,human
f06c2d68193b92c30e80fb6cfc32f212,34,13,38,7.92,11.76,59,human
280348292ede0cb3af84274cb4b65b99,59,15,22,5.15,16.87,87,human
f56a3dd9f3cd3fc5813c8b17a388731a,54,46,33,6.2,15.7,33,human
5b763bbf786cf57303f53f75d29b491d,52,24,20,5.54,15.25,13,human
f90f2f1f57de1c88e2343cad75ae322e,69,30,33,6.54,15.77,61,human
1d1be87b6080e67aed68f75dce22e8e2,87,4,36,5.13,15.28,16,human
c173079c7e46767c786868ec30567c4d,93,4,42,5.24,13.56,11,human
c3bf37f274323f9932bb98df1c3c3c56,79,7,34,5.19,15.77,10,human
34db159a1a73332a54f866563863d505,94,0,39,4.88,15.95,36,human
26d5bad4dbf94c9900f1d3753f7388d,118,3,27,5.01,16.5,113,human
92d50cd7b1590152feb5443207490303,104,3,26,4.48,16.12,82,human
da1b5086376c339831b4bba441087aba,82,32,37,6.46,11.36,39,human
2c24595e1f5c3ab56cfc84c7ad29502b,61,24,47,6.14,9.82,32,human
8a8477f15d1d22be961d7ff0bd1434f,82,8,36,5.64,10.36,56,human
7e6a7e43c2f26ad0fc0f17a7cc40c583,83,31,53,7.33,11.13,41,human
664157e9f1f14c02cd3ce02173fa8921,93,19,42,6.82,11.4,97,human
4e75dd8562dcae164b9ce586ff9893a6,84,23,37,6.46,11.65,66,human
5165291bb4b3528be7df54673c184199,94,17,37,6.37,10.74,62,human
f838b8f494194f1739c69270360347dc,75,22,38,6.03,12.08,31,human
862267f8711fb8d310ca3d0731f91e71,97,12,28,5.58,10.89,61,human
74ad57ac3cff529b27d1bca63ce5b844,59,26,48,5.7,9.52,48,human
f01295f00e41a99ec50810afa0e89402,59,12,19,6.33,14.89,27,human
fbe5261eac440534638a52e6024f8c3c,40,15,24,6.36,13.28,22,human
b788efa9cd2874787c314728d2c91661,23,19,22,6.17,12.22,42,human
382072c220ca2fbe1e7864952c08b71c,27,21,37,6.64,12.09,15,human
8739dc145f7d71729947bdb981091dea,50,21,24,6.47,13.6,21,human
cc2635696d856e172a48dec76203163f,29,14,27,6.55,13.2,13,human
95250850e771d10880cb6f6b7f881fd9,11,5,24,5.44,12.86,15,human
185322a08d9e39407c1f517beca79ae9,24,9,19,5.36,12.14,14,human
31e38fd4254b8bc2a8ba6f046d2d9098,30,16,25,5.07,13.33,9,human
44d481e515a2ad2596d42c81ca672a03,36,9,21,5.53,11.26,25,human
b7afa80c55b53870c5c3a2c775ed474b,3,67,38,6.81,16.97,80,human
f50260d4bce89a7ecb0440841e9c0b19,4,62,29,6.2,19.03,72,human
891ba86697a2480d48baeff76a09b5a4,0,67,29,5.9,17.49,65,human
38261a4bd7627080f10756a0ee3368d1,3,60,32,6.31,17.78,105,human
4af8b1855ee55aa1216c45222f9d1c81,2,68,34,6.86,18.13,65,human
861e9392b9857b0d1702eb0443d38618,3,67,31,6.32,17.24,72,human
fbd733472086eaeaee08123d6a027547,2,59,36,7.31,18.67,78,human
5764086cac1d5fbeb3bd7090a2a09480,3,60,30,7.64,17.33,106,human
2c08f4ac666b0a604f9fcc3390e04975,6,71,41,7.57,17.97,108,human
b8ec92879e5486f782feee31b27591f0,1,63,41,6.33,17.48,57,human
ea86fa61584d390467b7f4213a542551,44,46,48,7.01,11.22,57,human
7f590c6d69ee41e9462a86da62a0222c,42,48,52,8.4,13.63,54,human
ba254fbdebccc48fbf931eadc06fc3ab,25,42,44,6.81,12.58,51,human
911342b7b168b9ec9d92623253825cd8,14,50,49,7.41,12.55,67,human
321cb7713313ade7601e1633dabf336f,30,79,56,7.82,12.35,63,human
120e0a167f9bb13e45465b8c3a5e7983,15,73,48,8.92,12.85,121,human
b33314f4f48cac5ebe0b60f4c84b8327,11,62,51,7.3,12.23,89,human
dad1beda0bb70f9186dd33cd06349f47,9,76,47,8.43,15.22,86,human
5d7961ed4aec71d57b0592607f32c45,22,75,58,7.95,13.22,63,human
39b92be6aaa28ba0d812dc54c451fc07,24,71,45,8.08,14.43,97,human
572839ef46a904d9c7d780a3b373b110,32,46,37,5.91,8.97,64,human
a9161ec031c6916f012d4dc43f9ea822,22,40,36,5.85,9.2,76,human
e36850cfa4704c1b9812980adb1bd2f3,20,35,32,5.76,8.12,55,human
5906922096e0050fd367a59ba6f37764,4,19,30,5.9,6.18,54,human
6e89f98c254d14b4ca3d45825365f69d,12,20,18,5.06,6.55,69,human
7a8363c9f9079d56f80cbfab685aee2b,6,13,25,5.13,6.33,65,human
c31b2b6d231e73193c683c827c44a7b7,12,14,21,4.79,6.58,57,human
b0f74860c7cfd83ee0b858884b40274c,3,10,21,4.8,5.08,92,human
ab9b85822b44d87fe0ed8082b41ad28e,5,12,27,4.75,5.27,70,human
7b62ce694e2df4e9bdad737b062a1ccf,0,13,26,5.33,5.24,80,human
5c825e0c1c9ac9f825e44c243a04b376,16,13,20,4.61,11.12,18,human
9e08d00c71f7693f0e5d6a303790eb1a,28,15,17,5.15,10.31,50,human
aa8640d9d675c725d8eab0c0b7a659b3,13,15,17,4.55,9.54,59,human
7395741996f299e9fce83023cc17e914,18,20,21,5.15,10.61,68,human
55c9458329070528f8cd2c0832a905ae,15,16,29,5.38,10.53,33,human
917db7d8c6c8c6b23bb5f61792065603,13,10,29,5.2,10.48,42,human
fdbc9fea1b0c4cac3a51fd69ea54e7a8,9,15,28,5.2,10.24,30,human
c11f797210675e5a7116d5dc46b652c,17,17,27,4.93,10.0,39,human
ac8ce1b98744cb18729bb5b7e8127aec,11,12,23,4.43,11.05,18,human
490ea93a3fe00a3e5704ace9f36aa1a0,14,14,31,5.14,9.96,42,human
303b9733784d1cd1c1b313e5ff7d6220,46,74,34,8.19,13.53,91,human
8afa536dfc68b53c360cd389404aa790,48,61,30,6.48,12.88,69,human
be8cb9321c48ba73f604c6b3d682ccdb,107,24,11,5.35,11.78,36,human
1104deb1efa2f0eaeaff998f0f6c4731,102,30,12,5.5,11.0,57,human
bf03fe968589164e5addb3ff54497138,85,39,21,5.55,11.43,46,human
ba82013f813b9e97d8b42cc8bd35a393,105,28,13,5.46,11.02,49,human
98231956353122e3eb2afa21599b5319,73,42,24,6.2,12.28,62,human
5bc56c94da01bdb5c10da32d5721f5e,80,36,14,4.68,11.09,37,human
61820100e2c2b8deeb71da27a75411d9,55,50,29,6.11,11.58,62,human
5bca168029cfb1416565a7b1e4a7b146,61,57,23,6.76,11.52,81,human
3ca89001f1eb0b90315d425965f0e21f,0,3,13,3.87,6.58,50,human
a85d443feb89f335e99f053dea7a94b2,1,1,8,3.63,7.31,55,human
258c96be263f148ea654d137ec51caa6,5,2,20,4.74,7.81,53,human
b21810c6cdf924315ccb1d6fd15b102a,0,2,11,4.51,8.5,68,human
d78d24d850396d3f27bd13acbf43e735,3,0,11,4.21,8.52,77,human
d0817da4c14d0ce1668f28a907423ac6,8,3,10,5.22,8.76,75,human
392cecac3ef0b5f23ba4afdfe2af3164,1,1,12,4.59,8.09,58,human
9c2dc6ef1d7e8ef221dfc612613c8f73,1,1,8,3.62,8.15,52,human
d2dcf7042718b24b2c3c86fa39c85ddb,0,2,5,4.4,8.74,64,human
bdda1c2944c5f9872361ab7b5c5320cb,2,0,9,3.75,7.59,50,human
5ce7677c17466c9c58e91170cbb534f1,14,3,50,5.83,15.27,47,human
f23fc49f082be42c9e358ba9e6b55dbb,13,4,57,5.86,12.05,56,human
dd3002d15f544ddc2aae59fb52a3543f,21,5,54,6.43,14.93,63,human
9310cca1b05d0f44865e787118d26a72,16,12,45,6.56,14.87,80,human
d4224b2d39f8ee41d56edc5f709c3898,17,18,40,6.54,15.69,69,human
14e7871ddf25ed815df651db5528791c,13,5,60,6.5,12.85,56,human
3e117a81e19b07f14e14cf8670cb0b20,16,14,58,6.77,13.52,60,human
5cc58f419c48889c4c5e63ef656f84fd,12,20,59,6.96,13.6,98,human
975a8fad3801b1bbf13c50a6bf1e900f,14,18,46,7.01,14.89,109,human
8c25997f36c55e676c0d2b505caa8af7,14,19,54,6.83,13.76,104,human
877c47e7c6ed89713030ebbbb72f39ca,5,66,36,8.12,17.87,77,human
1c24e88e5c89fe1dff09a670b4ac13bb,14,71,30,7.28,16.66,86,human
f1db81556ad329577a1380638e2428cf,7,65,23,8.55,19.83,108,human
f2ae48abf357d6a0ad5022c9e682cc8,17,69,36,7.95,16.61,87,human
e281e93c3c66c43aebdc0c8cffb929a3,6,59,28,7.67,19.07,82,human
9bdde7bb27e2da2a0cb9c1a0ed7d1756,7,78,34,8.44,19.7,113,human
f8293666f1c8116b30d6e06a3a16d2b6,25,59,29,8.03,19.58,95,human
9c36191a0451e00082db01279b904a53,13,74,26,8.02,18.19,94,human
db5b69625612a2fd7c380cd8fc005fa2,10,75,41,8.52,18.71,121,human
78947e383a33f0321680ee1870370f1e,27,70,30,7.87,18.78,105,human
c60b3834a909b86cdab649cacf2b30ed,53,37,39,11.5,18.18,87,human
2abda2b520829d90495905ca2e7f01fb,64,35,56,11.35,16.94,100,human
a8a9d0d9ca72149fab89d94b0a77572,54,35,41,10.45,18.34,124,human
b2d7103b0a5fc6ad29dc2aea4ebca80d,52,25,38,11.3,20.64,69,human
637bb75b03671f3a449a3ff34d078937,43,24,45,10.82,17.68,72,human
136eba6c594e3942bb3b99a97a9272fa,57,26,35,10.58,19.33,75,human
a046b8572120e66a50c9d273eb41a0b2,36,17,35,10.15,18.09,77,human
7c5a0a0ee6c89f6c6012b7f315ef0320,49,22,36,11.12,21.62,109,human
8af123e9a4daeb7416e43f51602bef06,42,21,29,10.34,19.83,76,human
a3a4c5bac7bceaf098ef312da1fac656,56,20,37,12.38,23.16,100,human
991ffce902ef17979e872a1d4a7b266f,10,26,49,8.32,14.19,85,human
d7df17d174befeee24fa844a9db9c8f1,3,26,47,10.03,17.42,151,human
debb634ae88561cbbcb3271298aac9a4,14,9,47,7.43,10.02,85,human
cea04a4266eb861794665184606208fe,9,17,41,8.82,16.25,92,human
2db66f9392a72a9492d132efaa9e89d7,21,25,48,8.43,16.98,73,human
13cbb3d9742f84b967c00c41ca227981,13,27,53,9.0,17.02,103,human
93b4f44091593e0028b88c27f636af8b,13,5,40,9.34,19.03,90,human
90d974b0c299a79b6b5bf5a74d0e6673,15,24,37,8.09,15.76,73,human
be516d127d76e680d8efc8d76570113a,15,20,57,9.57,14.21,115,human
47fd63596d8b352457c399ee3b6caa03,20,21,36,8.74,21.69,95,human
b4a2690000147f44744086b746a0c068,14,2,38,6.05,15.31,4,human
4fc041ff61099975398a22077c110b71,35,7,48,7.26,15.02,1,human
81e70e8085282277e0588005c2b4be45,28,10,50,7.44,13.9,0,human
79ca587bde3aa16efed3587326a0e6af,23,22,59,8.01,14.54,1,human
3f7a47b70276ff08717c200a18609025,20,31,70,8.35,13.33,12,human
67a49e6a26f31b992d5e8fdf562d73f6,19,20,82,7.95,13.97,25,human
4542491c2875eb04495501d7f0674abc,23,23,74,7.85,13.94,26,human
1d50b53bef7c27c8fc0042707c0a4f94,22,26,62,7.14,13.79,26,human
bd029d29d922ebe57d65447f88677567,34,34,54,7.97,14.07,31,human
29510258b3dab55081b321e1047af441,16,23,68,7.44,14.75,11,human
10ff143fb844ca82426d2adabb9dc0ae,73,20,21,4.99,10.26,46,human
156b51116bdaa8eeae17638905acb4e3,84,16,9,4.52,10.43,68,human
5212651b96a4ca06b98bd926ba07c2a3,88,24,14,5.08,11.92,51,human
abc41cbf2313d3a2bc16cdf5997bb3c5,105,25,14,5.18,13.45,38,human
c1655d61f1cf765026fecd6f499034da,65,17,27,5.6,9.85,83,human
86f978b0cd3e0384153762fbc18515ee,56,13,22,4.62,10.99,33,human
976b06a99c8fc48d5e371e06bca2d0de,39,10,22,4.3,9.48,49,human
f0475fb3bca9f033350558888cf8fc42,41,6,29,4.36,8.38,46,human
cb91805e500f11386485835e55251c32,23,12,28,4.67,10.37,48,human
93f37d71f16cda15247fdbf480640b0d,15,19,37,5.51,9.23,46,human
